"","x"
"FPGT",0.799008123070826
"ZNF43",0.798727371562164
"IL31RA",0.798508157973806
"SUB1",0
"OR8D4",0.804065094100603
"WEE2",0.803872965531099
"SCN10A",0.803550938119425
"PDS5B",0.803308704745654
"ACVR2A",0.79851635861707
"CLGN",0.804088149518602
"SMARCA1",0.803965636525631
"SMARCA5",0.80345603966377
"OR51B4",0.804065094100603
"CUL1",0.803393169532265
"CUL2",0.803583760327248
"ARHGAP5",0.80360543157877
"ARHGAP6",0.803683988460675
"MRPL2",0.808835023046918
"IDO2",0.81509243667421
"ARAP2",0.803666280468567
"DOLK",0.803991353966012
"ANKHD1",0.809596786131497
"SIN3A",0.803399772078026
"LRIT1",0.798887540657785
"CCT8L2",0.798364883652347
"MEX3C",0.803420040098077
"LACTB2",0.798396143422176
"BTRC",0.803328217051396
"MTMR2",0.809449030113471
"MTMR1",0.809501097320121
"FARP2",0.809670607771016
"FARP1",0.798581352109374
"STXBP1",0.803355308847187
"EXOC2",0.803459908883042
"FRS3",0.804245615138552
"EXOC6",0.803476655402395
"MGAT4B",0.798643795605064
"PRKCG",0.809161284942305
"MUL1",0.804085387627389
"ZNF571",0.798727371562164
"ZNF577",0.798727371562164
"SETDB2",0.798246042876525
"PHKA1",0.803987238819214
"PHKA2",0.803408086122087
"ILK",0.80410659791391
"MORF4L1",0.803001364786092
"IL6",0.803515535222573
"IL4",0.803622375809607
"IL2",0.804020589451988
"DTX1",0.803201725268853
"RB1CC1",0.803764358950127
"PI4K2B",0.809587477675697
"CENPP",0.803250593461149
"TLR3",0.7992224422881
"TLR1",0.804342385484359
"TLR6",0.80973159158709
"TLR7",0.794597569775921
"NUP205",0.80350461968
"TFEC",0.798946135584981
"SMCHD1",0.798293587657459
"DGUOK",0.804165320779473
"SSBP2",0.798507427533378
"ZCCHC12",0.798894271279886
"FBXW12",0.803420040098077
"FBXW11",0.803725671873739
"CYP11A1",0.810530425707102
"MYH10",0.797987995978485
"MYH13",0.798245330290975
"OR6K3",0.804065094100603
"LEF1",0.803178209012301
"NAA35",0.79572545953252
"ATAD2B",0.79844981108485
"PGD",0.809331044856834
"PGR",0.803807105717395
"PDE12",0
"DMXL2",0.798381699497505
"DMXL1",0.798775541869136
"ADAR",0.798699527712288
"RNF113B",0.798225384183454
"RNF113A",0.798225384183454
"RANBP6",0.798193907952478
"UBQLNL",0.80373523704448
"UIMC1",0.803404967936901
"APOBEC1",0
"SLC9A4",0.798576839594792
"MSMO1",0.809240040005221
"A2M",0.804471003105641
"FAS",0.804425565746916
"CSPG4",0.809305004283468
"GUCY1A2",0.809316849164054
"SCN7A",0.803368890272047
"TRMT1",0.803674045331068
"SEMA3A",0.809527326289479
"SEMA3C",0.798942592607786
"SEMA3D",0.798858430298691
"SEMA3G",0.798858430298691
"GLP2R",0.809175058579812
"ZNF253",0.798727371562164
"ZNF257",0.798727371562164
"AR",0.803703071351806
"NDUFAB1",0.806291069187895
"NDUFB8",0.803696351576743
"TRPC4AP",0.809554009746897
"ZC3HAV1",0
"MARS",0.804058306156532
"TAF8",0.803359306614938
"MYOF",0.798530177210595
"CNOT7",0.803447624698932
"GNPDA1",0.809556351116132
"SLC12A2",0.803652289153046
"CCDC129",0.798643751314088
"PIWIL2",0.803572611221281
"PIWIL1",0.798744780654284
"GABARAPL2",0.803301650003374
"KDM4D",0.798674778776448
"PSME4",0.803062014170286
"TOPBP1",0.803703966469874
"NARS2",0.799101937100016
"GMPS",0.809280028753391
"EPHB3",0.803868139047839
"NOP10",0.79806477109102
"CCR5",0.808956005539124
"ZNF860",0.798727371562164
"ZFP2",0.798727371562164
"ZFP3",0
"XRN1",0.803555802548812
"PABPC3",0.80378031009864
"CTNNBL1",0.803163493402485
"PTPRN2",0
"SORL1",0
"DLC1",0.809585409221339
"GLI3",0.803731552455326
"ORC2",0.803690363810413
"RARS2",0.804347406829854
"BAK1",0.803639317721853
"CNTFR",0.803400938552716
"TACR3",0.803257619320271
"TACR1",0.803111981252441
"RGS22",0.804107300753569
"VPS53",0.803639858556348
"OR10K2",0.804065094100603
"PIK3C3",0.809177481436419
"ZMPSTE24",0.804023540633422
"MRPL37",0.803481138580148
"MRPL38",0.803481138580148
"THOC2",0.803087584370529
"ZNF671",0.798727371562164
"RNF103",0.803462851388397
"ZNF679",0.798727371562164
"ZNF678",0.798727371562164
"PHLDB2",0.799048935676252
"MTMR14",0.809501097320121
"MTMR12",0.809546020361798
"ST3GAL3",0.815227682245853
"CEP135",0.803278140418431
"WIPF1",0.798309428065974
"MON1B",0.79891952956056
"PPM1A",0.804517939719312
"PPM1L",0.804593077971951
"CHEK2",0.803302481009964
"GINS3",0.798384877004742
"C9",0.803970822610798
"C3",0.808978078275967
"C2",0.803745898984604
"C7",0.803834148844648
"C6",0.803819517583548
"CP",0.804037212066872
"RMND5A",0.798792143127279
"AP3B1",0.803228029184411
"PPP1CB",0.803907700576683
"MPPED1",0.80424294689127
"ZYX",0.803908609182769
"IL1R2",0.804621731981886
"ARPC3",0.803557827050086
"ITPR2",0.809236941421033
"ITPR1",0.809228042609651
"IL1RN",0.804555248171395
"LAP3",0.809608689830825
"HIVEP1",0.809476020449944
"HIVEP2",0.798823798009938
"CDKN2AIP",0
"CHSY1",0.804150988395311
"ARHGAP15",0.798588611806003
"ARHGAP12",0.798588611806003
"SETX",0.798858411556466
"ZNF540",0.798727371562164
"DDX17",0.804065094100603
"DDX18",0.798290275430832
"ARFIP1",0.804078409390353
"TRIP11",0.804129600593542
"OR2D2",0.804065094100603
"EHHADH",0.814818473649828
"NTPCR",0.809305004283468
"TAS1R1",0.804107300753569
"GTF2E1",0.803578309152922
"TCTE3",0.798410228210709
"CLSPN",0.798522997903403
"MSH2",0.803712715356118
"MSH3",0.803384792593087
"MSH6",0.80370719750898
"OR10AG1",0.804065094100603
"HAL",0.804889199456447
"MCMDC2",0.798705400268303
"RAI14",0
"THSD7A",0.804127427546024
"RBMS3",0.804522007317426
"CNTRL",0.803300743369676
"BRMS1",0.798349693357057
"FOXK2",0.804027583661889
"BEST1",0
"TNPO3",0.79806630773759
"SLC18B1",0.804288887254467
"HCFC2",0.804395686653476
"FKBP6",0.803238320745879
"ACE2",0.803915917897541
"NCAPD3",0.798215940684813
"SOAT1",0.803997620849586
"SRGAP1",0.803782699650525
"SRGAP3",0.803782699650525
"SMC3",0.803188098337955
"SMC2",0.803262279397199
"SMC5",0.797919246807933
"PYROXD1",0.798717894507927
"SMC6",0.79776164446666
"LTF",0.804034294246463
"LTV1",0.803279291123009
"TTC7B",0
"PDGFRA",0.804164362332049
"CNTN3",0
"CNTN1",0.798830650333171
"CNTN6",0.799010272166237
"CNTN4",0
"CNTN5",0
"CNGA4",0.803557235283886
"COASY",0.809296641631319
"CDKL5",0
"UNC80",0.798871867314584
"IQGAP2",0.798405786988203
"PCMTD1",0.803873757028727
"BMPR2",0.80365747161136
"CLVS1",0.798439057293004
"KDR",0.803836306132168
"ZNF354B",0.798727371562164
"GPSM2",0.803824698411618
"GPSM1",0.803750578517282
"VPS33B",0.798461516113551
"PRDM9",0.798036262594469
"OLAH",0.803412999301718
"KL",0.809554009746897
"OR7D2",0.804065094100603
"OR7D4",0.804065094100603
"SART3",0.798370422788443
"NDUFV3",0.803700502154685
"LAMA1",0.804432802695062
"LAMA2",0.804343491305364
"LAMA3",0.809694698970571
"LAMA4",0.804444847160544
"F5",0.80441995904822
"F7",0.804655098569305
"F8",0.804412584791178
"HTR3D",0
"HTR3C",0
"ATP4A",0.804005585262122
"CNOT10",0.803496133363019
"KCND2",0.798672583575594
"MAGI2",0.803797552579062
"MAGI1",0.802883809847961
"UGT2B7",0.809301167766683
"UGT2B4",0.809301167766683
"SELL",0.798796190545052
"BST1",0.809876016158578
"ZNF335",0
"TNIK",0.80425272211309
"OR52E6",0.804065094100603
"EXOC6B",0.798777760940414
"CYP39A1",0.80925009119064
"ZNF442",0.798727371562164
"ZNF443",0.798727371562164
"AP1G1",0.803440733924646
"OR5M3",0.804065094100603
"OR5M1",0.804065094100603
"DOK6",0.798297251009484
"ARMC1",0.798592656073414
"HSPA5",0.803146644691881
"HSPA4",0.803872935234807
"HSPA8",0.803318451906085
"LIFR",0.803373676554588
"PPP2R2C",0.80340390207601
"TTR",0.803868778938289
"TTN",0.798690331346733
"MIOS",0.798674562506212
"PELI3",0.804440854749358
"SRPK2",0.798255846098548
"BDKRB1",0.808891075967916
"PES1",0.809120434832343
"ZNF600",0.798727371562164
"ZNF606",0.798490455004968
"GCK",0.815639307293017
"AZGP1",0
"PRPF40B",0.799002059875803
"TNFSF8",0
"PAPOLG",0.79854117520355
"PAPOLA",0.803133898685314
"SLC25A3",0.803916112969437
"KIF5C",0.798776094390893
"CDK1",0.80365032127832
"USP45",0.80353999933781
"USP47",0.798215865239216
"VDAC1",0.809743293401258
"ADRB3",0.80914533370576
"MCM3AP",0.798546262911643
"RPL22",0.809349887403056
"TRIM37",0.803420040098077
"TPP2",0.798772040959556
"ULBP3",0.798622547885611
"ULBP1",0.798622547885611
"IFIT1B",0.804060309182182
"P2RY13",0.809016767976347
"LEPR",0.803617883454136
"CYP2C8",0.809563238673323
"OR10P1",0.804065094100603
"DHFR",0.81521824653488
"SNTG2",0.79843554770773
"SLC1A3",0.798848732087177
"SF3B1",0.803180261456664
"ADD3",0
"ADD1",0.798667508841565
"SLC11A1",0.79904410350587
"CWC22",0.80314909235244
"FMO2",0.809882896583687
"FMO3",0.809876016158578
"SH2D2A",0.803754984205864
"DPP4",0.80390845331309
"OR6N1",0.804065094100603
"NOC3L",0.803484126092015
"OR2T6",0.804065094100603
"IKBIP",0
"CEP164",0.803259478173832
"STAT4",0.803702528549962
"ELOVL2",0.815714802251582
"ELOVL1",0.815698655381692
"DUSP4",0.803945132902488
"RBL1",0.803746965493278
"HEY1",0.803534457058902
"TRPA1",0.804509566484152
"SCN4A",0.80357797290783
"SCN4B",0.803272032684702
"ACTA2",0.804021615218647
"ACTA1",0.804050156369996
"ZNF221",0.798727371562164
"ZNF224",0.798727371562164
"ZNF226",0.798727371562164
"OTUD5",0.803658385338128
"SPCS3",0.809195057603827
"MGAT4A",0.798643795605064
"BZW1",0.792675359481456
"CYP3A7",0.809268867421023
"CYP3A4",0.809164892922978
"LDB1",0.798380856985965
"TRPC3",0.798390137436889
"TRPC7",0.798482232115155
"SEC62",0.803748553970149
"MGAM",0.804016206751732
"MYH2",0.803500887828253
"MYH1",0.79871339277941
"MYH7",0.79819842627043
"MYH4",0.79871339277941
"MYH8",0.798546166356018
"CADM3",0.79871157994657
"PNLIPRP3",0.809449746071275
"TMOD1",0.798697795931185
"GPR37",0.804692349001258
"GK2",0.815562131878221
"GK5",0.804413421252574
"PUS10",0
"AHCYL2",0.803915917897541
"CAPN7",0
"CAPN6",0
"SEPT10",0.798108429158948
"CLDN18",0.798025074863175
"PHIP",0.798489198465528
"ZNF521",0.798077919842891
"ZNF529",0.798727371562164
"IFNA14",0.798585787290266
"MAN2C1",0.809619854170863
"LAT",0.809338996167969
"PANK1",0.809459309978051
"SLC26A7",0
"NFASC",0.798397649301144
"OPRM1",0.809135937528494
"NTS",0.803445416044609
"ST6GALNAC3",0.803834328842775
"KIF13A",0.798376260562505
"KIF13B",0.803497797827506
"AVPR1A",0.803248719466942
"HPS4",0.798047809691745
"NCKIPSD",0.798340629016655
"MCHR2",0.808891075967916
"HPSE",0.80996389983678
"ARID1A",0.803647815906303
"SPTAN1",0.803337907462798
"SND1",0.803832265409278
"USP8",0.804042078194571
"USP1",0.803619834159483
"USP6",0.798886594072932
"USP7",0.803360696246289
"ZNF721",0.798727371562164
"ETFDH",0.798448012874411
"NIN",0
"MYO5B",0.798601552042845
"MYO5A",0.803384849203053
"GBP3",0.798598171857108
"GBP6",0.798602428918194
"GBP4",0.798602428918194
"UBLCP1",0.79760671931093
"DARS2",0.799322123300017
"APH1B",0.803843965892631
"STAT1",0.803611900493239
"HTATSF1",0.798868238589203
"PDE4D",0.809249271180222
"CAND2",0.79764311607746
"TMOD2",0.803532464205487
"ZNF71",0.798727371562164
"SFTPA2",0.803861520079373
"CD2AP",0.809527326289479
"CPS1",0.809850153690124
"ACAP2",0.798886594072932
"NOM1",0.798156265155835
"SELE",0.804040512328955
"VCAN",0.809008405219757
